hour,cloud_cover,temperature,grid_demand,grid_supply,market_index
10,37,41,74.3,92.0,0.81
5,40,28,31.1,50.0,0.65
11,5,25,59.5,129.2,0.49
15,56,28,57.9,72.0,0.84
10,6,41,77.2,112.7,0.64
8,97,22,77.4,51.0,1.55
21,81,24,94.0,50.0,1.88
23,50,39,59.9,50.0,1.24
13,52,36,66.4,90.0,0.7
13,9,22,52.8,125.8,0.51
14,16,39,74.5,106.0,0.71
4,43,27,30.2,50.0,0.63
20,2,31,96.3,50.0,1.93
9,33,21,69.6,83.5,0.79
23,5,29,53.0,50.0,1.09
23,45,24,50.6,50.0,1.04
12,42,37,70.5,108.0,0.64
6,77,29,71.8,50.0,1.46
10,19,24,59.7,104.0,0.54
6,8,31,78.4,50.0,1.6
12,41,31,60.5,109.0,0.51
16,21,21,58.9,76.3,0.75
7,93,37,83.2,51.2,1.67
0,48,33,34.2,50.0,0.72
14,58,39,73.4,78.0,0.91
20,5,24,94.6,50.0,1.84
18,3,41,109.2,50.0,2.19
23,26,40,62.4,50.0,1.28
1,41,37,41.4,50.0,0.84
17,52,26,95.7,58.0,1.61
3,70,23,33.8,50.0,0.66
7,56,24,73.5,57.3,1.33
14,1,40,76.6,116.0,0.71
20,51,26,98.4,50.0,1.92
11,84,27,63.3,63.3,1.04
3,36,29,30.9,50.0,0.65
21,26,41,115.1,50.0,2.28
10,58,30,61.3,78.0,0.77
7,75,30,77.0,54.2,1.42
23,8,39,61.4,50.0,1.25
21,10,26,94.7,50.0,1.87
18,87,39,105.4,50.0,2.08
1,50,36,41.3,50.0,0.82
8,33,40,89.8,72.3,1.2
3,48,32,34.4,50.0,0.72
1,57,26,26.4,50.0,0.57
15,52,31,59.2,74.0,0.85
5,87,20,29.5,50.0,0.64
18,95,41,113.6,50.0,2.24
19,43,31,92.7,50.0,1.84
23,29,36,60.7,50.0,1.2
9,50,35,87.5,75.0,1.19
12,10,22,63.0,140.0,0.5
16,34,30,60.7,72.0,0.8
15,91,28,59.2,54.5,1.09
11,8,33,59.3,126.7,0.53
4,40,29,31.3,50.0,0.67
10,26,23,62.5,99.3,0.63
20,55,35,100.8,50.0,2.03
0,56,25,36.4,50.0,0.71
10,7,35,68.9,112.0,0.61
12,17,34,64.1,133.0,0.55
0,2,27,27.8,50.0,0.51
22,43,31,49.7,50.0,0.99
9,2,38,82.7,99.0,0.85
22,74,28,49.6,50.0,1.03
11,17,39,74.1,119.2,0.64
11,60,36,75.0,83.3,0.92
18,78,25,97.9,50.0,1.95
10,44,34,69.2,87.3,0.81
22,71,29,48.7,50.0,0.97
22,64,33,52.6,50.0,1.04
9,19,22,72.8,90.5,0.78
0,16,32,33.8,50.0,0.64
4,16,35,37.9,50.0,0.73
5,98,31,31.7,50.0,0.67
3,4,21,30.8,50.0,0.61
5,70,31,35.7,50.0,0.68
1,74,36,35.9,50.0,0.73
10,18,34,65.3,104.7,0.65
13,17,29,65.1,119.2,0.59
6,62,35,79.5,50.0,1.62
12,93,34,67.4,57.0,1.22
6,67,24,71.9,50.0,1.39
3,73,37,39.8,50.0,0.84
13,6,21,64.1,128.3,0.47
19,96,35,107.3,50.0,2.16
3,72,27,31.0,50.0,0.6
5,58,27,29.0,50.0,0.61
2,13,31,33.3,50.0,0.66
17,49,33,99.8,58.5,1.66
3,45,27,28.3,50.0,0.55
21,76,37,111.3,50.0,2.22
1,11,21,33.5,50.0,0.72
15,27,23,62.1,86.5,0.77
5,16,29,28.2,50.0,0.57
0,40,26,31.1,50.0,0.58
11,36,36,67.0,103.3,0.61
14,43,24,61.1,88.0,0.65
4,100,20,32.7,50.0,0.66
12,82,36,73.4,68.0,1.05
1,25,30,35.4,50.0,0.69
12,13,26,67.8,137.0,0.5
11,32,22,63.0,106.7,0.6
1,46,28,29.1,50.0,0.61
10,32,20,56.9,95.3,0.63
17,70,24,98.1,55.0,1.76
16,19,31,58.4,77.0,0.77
10,65,20,53.1,73.3,0.73
7,3,32,75.7,66.2,1.17
11,47,27,56.9,94.2,0.57
19,33,34,104.7,50.0,2.1
7,50,29,80.8,58.3,1.36
23,7,24,48.9,50.0,1.0
23,93,25,51.7,50.0,1.03
14,56,41,70.8,79.3,0.92
10,54,40,73.6,80.7,0.87
2,70,27,30.1,50.0,0.55
10,72,39,77.2,68.7,1.11
6,54,23,75.2,50.0,1.55
19,40,34,103.0,50.0,2.04
5,78,35,35.9,50.0,0.76
9,35,39,87.4,82.5,1.05
9,6,37,89.7,97.0,0.91
15,1,24,59.7,99.5,0.64
16,20,31,59.3,76.7,0.78
4,35,40,43.6,50.0,0.92
22,69,39,64.4,50.0,1.27
14,100,32,58.5,50.0,1.16
11,75,29,57.7,70.8,0.84
5,39,27,26.6,50.0,0.49
12,26,25,62.5,124.0,0.49
19,90,30,97.2,50.0,1.97
2,58,27,27.1,50.0,0.5
17,52,21,95.2,58.0,1.65
11,1,26,60.0,132.5,0.54
15,49,28,63.2,75.5,0.8
7,64,20,79.1,56.0,1.4
9,30,20,74.9,85.0,0.86
5,30,41,49.9,50.0,0.95
15,18,31,66.0,91.0,0.7
17,73,40,107.8,54.5,2.0
17,28,35,101.2,62.0,1.68
21,53,41,107.6,50.0,2.13
8,51,31,72.4,66.3,1.1
21,3,21,94.0,50.0,1.86
23,30,39,60.9,50.0,1.26
6,91,28,77.3,50.0,1.6
10,16,27,57.2,106.0,0.58
3,85,39,43.4,50.0,0.84
18,85,39,106.3,50.0,2.17
9,82,33,76.2,59.0,1.31
6,36,25,77.8,50.0,1.55
1,40,30,27.2,50.0,0.58
8,68,31,79.8,60.7,1.28
13,56,22,60.7,86.7,0.74
21,79,29,94.8,50.0,1.91
13,32,41,77.4,106.7,0.73
17,29,31,95.8,61.8,1.6
2,22,33,35.9,50.0,0.69
14,65,31,62.3,73.3,0.81
15,63,33,67.6,68.5,0.94
17,84,36,106.2,52.7,2.01
21,55,29,97.8,50.0,1.91
4,59,36,37.6,50.0,0.8
21,84,28,97.9,50.0,1.91
4,64,21,29.6,50.0,0.64
12,74,40,71.6,76.0,0.93
12,9,35,62.0,141.0,0.51
9,60,22,73.1,70.0,1.07
19,80,33,105.1,50.0,2.09
9,91,30,76.7,54.5,1.38
14,2,34,61.9,115.3,0.58
15,19,35,68.4,90.5,0.8
7,65,23,81.7,55.8,1.41
19,88,21,95.2,50.0,1.86
18,28,26,97.0,50.0,1.99
22,4,34,54.5,50.0,1.07
14,54,29,59.7,80.7,0.73
5,19,34,33.8,50.0,0.68
14,41,24,56.3,89.3,0.59
19,59,29,94.1,50.0,1.85
2,89,33,31.8,50.0,0.62
17,46,29,98.4,59.0,1.66
10,51,35,62.5,82.7,0.71
23,30,28,55.0,50.0,1.09
22,19,25,49.2,50.0,0.95
9,75,22,75.7,62.5,1.22
4,35,33,34.8,50.0,0.65
12,15,41,79.0,135.0,0.55
19,1,35,106.7,50.0,2.14
16,45,39,73.8,68.3,1.06
12,34,21,60.3,116.0,0.51
0,44,24,28.4,50.0,0.56
11,49,31,58.9,92.5,0.68
4,48,23,30.9,50.0,0.64
18,9,30,93.9,50.0,1.88
14,58,35,60.5,78.0,0.77
22,17,39,58.4,50.0,1.22
8,60,21,72.1,63.3,1.11
9,59,23,74.0,70.5,1.03
6,40,23,73.1,50.0,1.48
5,56,21,27.3,50.0,0.58
0,67,34,37.7,50.0,0.72
5,94,30,31.3,50.0,0.62
12,6,27,59.0,144.0,0.46
15,98,20,62.7,51.0,1.27
15,48,27,58.6,76.0,0.78
7,18,26,72.3,63.7,1.12
21,25,28,96.9,50.0,1.91
22,96,40,65.4,50.0,1.34
23,73,27,48.9,50.0,0.93
10,7,33,67.0,112.0,0.62
16,83,22,62.8,55.7,1.09
15,6,32,61.9,97.0,0.64
3,58,23,32.7,50.0,0.64
18,39,36,99.6,50.0,2.03
13,0,26,57.3,133.3,0.53
23,4,34,56.9,50.0,1.16
0,31,40,40.1,50.0,0.81
13,53,28,60.6,89.2,0.65
3,7,39,46.7,50.0,0.98
20,7,25,94.6,50.0,1.89
2,29,29,28.3,50.0,0.52
7,82,22,71.0,53.0,1.39
6,41,21,77.3,50.0,1.54
23,53,27,49.3,50.0,1.03
21,68,28,93.3,50.0,1.87
17,83,30,95.6,52.8,1.84
17,60,39,107.4,56.7,1.9
18,1,32,94.5,50.0,1.88
10,11,29,62.6,109.3,0.61
14,29,40,77.6,97.3,0.78
7,73,20,81.9,54.5,1.45
1,97,28,31.3,50.0,0.61
0,56,27,28.4,50.0,0.61
16,84,24,56.3,55.3,1.06
6,42,28,75.9,50.0,1.56
5,95,27,29.0,50.0,0.59
13,83,26,63.2,64.2,0.99
14,62,33,66.0,75.3,0.86
23,59,22,44.3,50.0,0.87
17,61,24,93.4,56.5,1.66
4,81,26,29.3,50.0,0.57
4,56,29,31.4,50.0,0.67
18,64,26,90.1,50.0,1.81
1,58,26,32.1,50.0,0.61
12,51,38,71.2,99.0,0.68
8,66,40,89.4,61.3,1.44
5,52,33,34.8,50.0,0.69
3,0,35,36.2,50.0,0.68
7,33,38,86.2,61.2,1.44
20,39,25,95.7,50.0,1.89
4,56,34,30.3,50.0,0.63
10,54,38,76.3,80.7,0.93
8,80,21,76.7,56.7,1.37
23,43,28,50.1,50.0,0.99
9,91,38,86.7,54.5,1.58
14,82,29,63.7,62.0,1.02
8,5,35,81.8,81.7,0.99
5,27,25,28.4,50.0,0.56
12,70,38,68.4,80.0,0.86
4,65,27,28.4,50.0,0.53
1,68,28,28.5,50.0,0.53
22,43,34,55.0,50.0,1.09
8,50,27,73.4,66.7,1.15
15,77,21,58.2,61.5,0.94
18,98,35,97.4,50.0,1.97
15,32,26,59.8,84.0,0.76
10,6,26,60.3,112.7,0.53
18,90,23,94.0,50.0,1.9
5,24,24,28.4,50.0,0.61
22,32,37,57.2,50.0,1.15
6,58,30,73.0,50.0,1.44
1,6,38,36.0,50.0,0.69
7,95,33,83.3,50.8,1.68
6,32,35,84.7,50.0,1.68
10,87,36,67.6,58.7,1.13
8,43,29,74.7,69.0,1.12
0,21,41,48.5,50.0,0.98
20,63,29,96.4,50.0,1.89
7,67,33,84.6,55.5,1.5
12,77,33,61.5,73.0,0.85
15,4,29,52.1,98.0,0.49
21,42,36,109.1,50.0,2.17
22,90,20,52.5,50.0,1.02
15,53,27,58.4,73.5,0.81
18,0,38,103.1,50.0,2.11
7,14,41,90.6,64.3,1.44
0,47,41,44.3,50.0,0.86
19,37,26,92.6,50.0,1.8
21,38,22,98.0,50.0,1.92
13,63,29,63.4,80.8,0.74
16,27,21,57.7,74.3,0.76
2,64,28,31.6,50.0,0.64
8,35,31,72.7,71.7,1.02
15,97,40,77.1,51.5,1.53
15,64,27,63.6,68.0,0.95
18,33,24,94.9,50.0,1.86
22,47,40,64.8,50.0,1.28
7,39,33,80.9,60.2,1.35
19,24,27,95.8,50.0,1.95
4,27,39,46.3,50.0,0.89
0,28,36,40.8,50.0,0.82
12,9,20,61.0,141.0,0.46
17,45,39,105.2,59.2,1.78
14,15,40,76.8,106.7,0.67
11,72,35,67.1,73.3,0.88
5,59,27,26.4,50.0,0.57
9,36,20,75.5,82.0,0.89
6,29,27,72.8,50.0,1.5
2,46,23,30.5,50.0,0.59
12,28,25,56.5,122.0,0.46
20,38,31,97.4,50.0,1.92
18,54,20,93.1,50.0,1.85
21,39,36,101.9,50.0,1.99
14,26,21,62.1,99.3,0.64
15,67,22,58.4,66.5,0.91
18,88,32,101.3,50.0,2.0
0,70,39,46.5,50.0,0.89
2,45,20,29.3,50.0,0.6
10,91,26,59.9,56.0,1.04
21,2,25,96.5,50.0,1.95
12,84,39,68.2,66.0,1.0
2,23,29,28.0,50.0,0.53
3,76,25,30.3,50.0,0.61
19,70,26,91.9,50.0,1.8
20,50,28,95.8,50.0,1.87
7,45,38,90.6,59.2,1.58
1,48,20,35.3,50.0,0.72
6,12,25,73.8,50.0,1.47
3,84,20,28.8,50.0,0.55
9,13,41,94.4,93.5,0.99
6,29,38,89.0,50.0,1.78
15,35,23,55.5,82.5,0.69
21,77,32,100.6,50.0,1.98
3,74,29,27.1,50.0,0.59
16,22,22,59.6,76.0,0.76
2,72,39,45.7,50.0,0.94
1,34,24,24.0,50.0,0.52
18,39,26,98.8,50.0,2.01
23,76,41,66.3,50.0,1.37
14,33,35,65.7,94.7,0.73
7,43,32,76.1,59.5,1.29
11,54,32,62.3,88.3,0.75
13,37,38,75.5,102.5,0.73
15,8,41,79.8,96.0,0.82
2,69,35,37.8,50.0,0.73
12,14,38,73.3,136.0,0.53
15,35,22,56.5,82.5,0.67
20,35,34,102.6,50.0,2.03
1,25,23,32.0,50.0,0.65
16,67,34,63.9,61.0,1.06
22,34,21,46.3,50.0,0.96
15,44,29,61.5,78.0,0.77
10,3,26,61.0,114.7,0.49
16,80,38,71.5,56.7,1.21
13,43,24,60.7,97.5,0.61
21,48,29,93.6,50.0,1.83
22,72,40,65.2,50.0,1.33
6,43,23,76.7,50.0,1.5
13,80,27,59.9,66.7,0.89
4,25,23,28.6,50.0,0.59
12,14,38,72.7,136.0,0.56
8,56,23,73.5,64.7,1.12
23,36,25,54.1,50.0,1.05
10,79,36,62.8,64.0,0.93
1,7,29,26.2,50.0,0.49
15,27,37,69.6,86.5,0.81
23,67,38,59.0,50.0,1.17
12,92,25,58.3,58.0,1.02
18,27,24,94.7,50.0,1.93
1,56,37,38.9,50.0,0.79
15,98,20,57.3,51.0,1.09
6,8,27,77.6,50.0,1.56
10,34,40,77.3,94.0,0.83
7,82,39,93.6,53.0,1.81
4,54,29,29.1,50.0,0.54
6,22,24,72.4,50.0,1.5
9,46,36,83.1,77.0,1.08
13,31,25,56.0,107.5,0.48
20,35,41,112.8,50.0,2.22
3,42,32,34.3,50.0,0.71
6,29,33,78.2,50.0,1.6
0,83,22,29.6,50.0,0.62
15,16,26,66.0,92.0,0.67
15,37,32,62.7,81.5,0.72
2,93,23,31.4,50.0,0.65
4,7,33,37.6,50.0,0.75
13,3,24,62.2,130.8,0.46
22,54,21,48.9,50.0,0.95
22,46,28,49.1,50.0,1.03
17,0,23,96.8,66.7,1.4
23,12,30,50.3,50.0,1.0
15,23,29,58.0,88.5,0.69
5,82,40,55.7,50.0,1.07
14,63,22,62.7,74.7,0.8
14,95,29,59.7,53.3,1.14
7,31,36,81.3,61.5,1.36
15,44,23,58.3,78.0,0.74
14,80,36,68.1,63.3,1.06
2,16,34,39.1,50.0,0.75
8,76,28,74.8,58.0,1.31
4,84,34,35.1,50.0,0.66
14,99,33,61.0,50.7,1.24
8,9,36,81.9,80.3,0.97
9,7,33,78.8,96.5,0.78
17,86,40,112.3,52.3,2.1
7,36,31,81.6,60.7,1.37
21,67,21,96.8,50.0,1.94
23,31,40,66.8,50.0,1.33
9,17,24,73.2,91.5,0.78
2,45,34,35.7,50.0,0.69
1,34,21,27.0,50.0,0.55
13,78,24,58.1,68.3,0.8
11,3,35,60.7,130.8,0.53
16,3,21,61.5,82.3,0.77
10,71,32,68.1,69.3,1.01
15,57,23,61.9,71.5,0.84
3,52,32,32.4,50.0,0.6
4,76,28,37.0,50.0,0.75
7,61,26,75.7,56.5,1.33
13,21,20,56.1,115.8,0.46
22,6,33,54.6,50.0,1.07
16,34,34,72.9,72.0,1.02
21,77,41,116.0,50.0,2.29
11,86,24,60.9,61.7,1.01
13,20,38,71.2,116.7,0.57
21,56,20,95.9,50.0,1.95
0,60,31,30.0,50.0,0.59
15,65,37,76.0,67.5,1.11
11,42,23,57.5,98.3,0.62
6,2,33,80.2,50.0,1.58
9,66,35,78.6,67.0,1.15
7,39,31,76.7,60.2,1.29
19,55,33,101.4,50.0,2.03
18,81,40,110.6,50.0,2.21
6,61,33,80.6,50.0,1.57
9,97,31,81.8,51.5,1.61
7,54,31,75.7,57.7,1.31
19,11,27,93.8,50.0,1.85
10,13,40,77.3,108.0,0.68
17,48,34,99.6,58.7,1.71
23,8,36,64.6,50.0,1.25
2,63,29,31.9,50.0,0.59
19,21,22,94.6,50.0,1.91
9,59,26,74.7,70.5,1.02
12,18,26,59.3,132.0,0.48
18,8,38,105.9,50.0,2.17
20,72,28,90.2,50.0,1.85
22,58,27,49.7,50.0,1.04
22,30,23,47.4,50.0,0.99
23,71,23,49.0,50.0,1.02
21,48,35,96.0,50.0,1.97
4,80,27,31.1,50.0,0.67
5,69,38,37.2,50.0,0.71
5,48,40,44.5,50.0,0.85
11,43,41,77.8,97.5,0.83
22,68,21,48.7,50.0,0.97
17,84,23,95.0,52.7,1.78
19,85,33,100.1,50.0,1.96
18,16,29,95.6,50.0,1.91
1,44,30,30.3,50.0,0.57
15,87,31,59.1,56.5,1.01
5,44,30,29.7,50.0,0.57
12,62,33,55.9,88.0,0.65
8,84,28,74.8,55.3,1.36
16,58,22,63.2,64.0,1.03
13,99,41,76.9,50.8,1.53
11,43,22,60.6,97.5,0.65
11,35,33,70.2,104.2,0.62
13,0,35,68.6,133.3,0.47
18,0,41,115.4,50.0,2.31
12,29,28,64.8,121.0,0.52
17,93,40,110.2,51.2,2.2
13,75,24,58.1,70.8,0.8
15,86,37,70.5,57.0,1.29
2,34,28,34.5,50.0,0.64
9,42,25,73.4,79.0,0.91
10,25,28,66.0,100.0,0.69
19,38,35,105.0,50.0,2.06
2,37,40,44.6,50.0,0.85
7,27,28,81.7,62.2,1.35
4,52,20,27.9,50.0,0.55
22,63,30,56.2,50.0,1.14
6,51,20,77.2,50.0,1.55
10,58,39,71.1,78.0,0.88
18,59,39,112.2,50.0,2.23
2,52,39,46.1,50.0,0.93
3,14,37,36.1,50.0,0.68
23,33,40,61.8,50.0,1.28
7,76,22,77.0,54.0,1.44
1,80,36,38.5,50.0,0.73
2,51,20,32.0,50.0,0.65
9,57,34,81.9,71.5,1.16
7,41,34,84.1,59.8,1.36
18,15,38,109.7,50.0,2.23
12,76,39,72.7,74.0,1.01
9,98,33,76.1,51.0,1.49
19,6,26,94.4,50.0,1.92
16,65,41,82.6,61.7,1.32
7,66,27,82.0,55.7,1.48
1,15,25,24.3,50.0,0.53
23,10,27,47.6,50.0,0.95
13,16,21,65.6,120.0,0.57
7,7,29,79.7,65.5,1.19
1,24,22,33.2,50.0,0.7
19,58,36,103.2,50.0,2.1
11,12,31,59.4,123.3,0.54
7,39,32,79.5,60.2,1.33
23,73,25,50.1,50.0,1.03
14,49,25,66.0,84.0,0.83
19,83,23,94.9,50.0,1.86
10,1,41,78.5,116.0,0.68
5,25,32,31.1,50.0,0.67
8,25,20,73.0,75.0,1.01
18,1,30,94.3,50.0,1.85
21,66,23,97.2,50.0,1.96
22,60,23,51.7,50.0,0.99
1,73,27,27.3,50.0,0.58
7,85,37,90.0,52.5,1.76
17,47,20,93.8,58.8,1.59
21,39,21,90.8,50.0,1.79
9,80,36,84.6,60.0,1.41
3,56,21,30.5,50.0,0.64
4,63,36,37.1,50.0,0.75
10,19,31,63.0,104.0,0.65
16,17,29,55.8,77.7,0.73
1,95,28,32.7,50.0,0.62
2,93,24,30.4,50.0,0.61
0,69,23,25.6,50.0,0.48
11,15,23,65.1,120.8,0.54
1,66,22,28.9,50.0,0.57
22,52,20,46.6,50.0,0.96
11,71,34,69.1,74.2,0.98
10,1,39,81.0,116.0,0.71
4,3,30,34.0,50.0,0.64
10,1,21,59.3,116.0,0.51
17,67,24,95.9,55.5,1.74
16,58,35,65.8,64.0,1.04
3,83,27,27.5,50.0,0.6
10,71,22,58.2,69.3,0.86
5,84,32,32.7,50.0,0.7
20,25,21,95.7,50.0,1.93
4,34,33,33.4,50.0,0.66
6,51,22,77.2,50.0,1.51
13,3,20,58.1,130.8,0.53
11,38,36,69.2,101.7,0.63
21,85,24,98.7,50.0,2.0
9,85,26,80.4,57.5,1.45
18,12,29,96.0,50.0,1.95
21,21,24,92.8,50.0,1.87
0,53,38,40.3,50.0,0.77
5,35,26,27.6,50.0,0.52
16,67,25,59.1,61.0,0.94
22,11,28,46.0,50.0,0.92
18,69,31,99.7,50.0,1.95
9,96,30,69.7,52.0,1.35
16,30,28,63.5,73.3,0.83
8,73,25,75.5,59.0,1.32
20,49,27,93.0,50.0,1.85
4,21,26,28.6,50.0,0.58
19,28,29,98.3,50.0,1.98
9,80,31,78.4,60.0,1.34
9,62,32,73.8,69.0,1.05
4,54,21,30.0,50.0,0.56
11,36,35,69.0,103.3,0.72
20,2,21,92.7,50.0,1.82
6,95,33,78.8,50.0,1.56
21,25,29,96.6,50.0,1.97
20,85,32,100.7,50.0,1.99
12,47,34,61.8,103.0,0.63
19,15,36,102.2,50.0,2.03
12,7,22,55.9,143.0,0.51
13,32,38,70.1,106.7,0.69
9,78,36,88.9,61.0,1.47
15,17,27,64.3,91.5,0.75
4,63,40,45.7,50.0,0.96
3,81,24,30.3,50.0,0.61
3,96,35,39.0,50.0,0.76
5,14,35,34.6,50.0,0.65
3,25,34,32.0,50.0,0.63
23,29,35,63.1,50.0,1.22
2,54,41,48.3,50.0,0.94
16,38,24,64.9,70.7,0.93
20,62,35,103.1,50.0,2.1
1,31,30,26.5,50.0,0.53
19,64,22,100.5,50.0,2.04
6,23,28,73.3,50.0,1.46
7,74,38,86.5,54.3,1.64
8,67,31,78.3,61.0,1.33
15,82,24,56.6,59.0,0.99
3,67,29,29.8,50.0,0.6
13,88,31,65.4,60.0,1.07
20,17,21,96.1,50.0,1.94
15,33,32,68.7,83.5,0.86
2,40,20,23.9,50.0,0.53
3,75,22,28.7,50.0,0.58
23,60,27,52.7,50.0,1.07
2,60,31,35.1,50.0,0.72
6,54,30,79.2,50.0,1.6
0,45,25,29.0,50.0,0.53
14,99,35,65.6,50.7,1.25
4,25,27,34.7,50.0,0.71
8,11,37,84.8,79.7,1.11
2,12,23,31.9,50.0,0.67
23,84,35,55.8,50.0,1.09
23,42,35,57.2,50.0,1.16
22,28,33,53.9,50.0,1.05
14,32,33,69.8,95.3,0.76
12,83,24,56.6,67.0,0.84
9,66,41,86.3,67.0,1.27
16,65,41,77.0,61.7,1.23
15,79,23,60.1,60.5,1.04
15,32,34,67.1,84.0,0.76
17,89,41,109.7,51.8,2.07
4,79,21,35.1,50.0,0.74
22,77,20,52.3,50.0,1.01
23,82,33,48.7,50.0,0.99
7,97,41,89.7,50.5,1.75
22,67,40,66.8,50.0,1.29
16,75,34,62.5,58.3,1.03
2,81,27,31.0,50.0,0.62
3,14,33,40.8,50.0,0.86
13,85,24,60.5,62.5,0.97
0,79,32,35.2,50.0,0.69
2,17,29,31.5,50.0,0.61
8,8,30,75.0,80.7,0.97
5,28,32,31.2,50.0,0.61
10,2,31,63.4,115.3,0.54
2,43,29,25.9,50.0,0.53
21,9,41,107.1,50.0,2.1
3,62,36,36.6,50.0,0.71
18,16,33,100.5,50.0,2.02
1,54,32,32.1,50.0,0.64
17,44,35,105.3,59.3,1.76
3,12,20,27.0,50.0,0.56
0,68,22,30.6,50.0,0.57
7,62,30,78.6,56.3,1.38
10,19,36,73.2,104.0,0.73
12,88,21,59.8,62.0,1.01
17,92,36,106.1,51.3,2.06
9,16,25,70.1,92.0,0.75
8,54,31,71.5,65.3,1.08
5,85,26,36.3,50.0,0.77
5,16,27,31.4,50.0,0.67
5,63,29,31.3,50.0,0.63
12,53,30,62.3,97.0,0.65
1,65,33,36.3,50.0,0.75
1,57,29,28.3,50.0,0.53
15,33,36,70.2,83.5,0.79
1,7,22,32.8,50.0,0.63
18,97,29,95.7,50.0,1.94
1,37,36,44.0,50.0,0.92
14,6,28,59.4,112.7,0.56
6,57,41,89.5,50.0,1.8
9,62,40,93.0,69.0,1.38
8,26,31,80.2,74.7,1.1
17,51,40,112.9,58.2,1.9
6,28,32,78.1,50.0,1.51
19,86,32,99.7,50.0,2.03
7,56,41,88.2,57.3,1.55
4,72,35,35.4,50.0,0.73
23,61,20,54.3,50.0,1.11
22,54,25,54.6,50.0,1.12
16,32,20,62.6,72.7,0.87
4,85,20,34.5,50.0,0.71
10,15,32,63.3,106.7,0.63
10,30,36,68.3,96.7,0.72
12,59,25,62.6,91.0,0.71
19,20,30,97.7,50.0,1.97
13,30,28,62.2,108.3,0.54
17,8,38,109.4,65.3,1.69
5,54,20,32.0,50.0,0.67
4,41,33,31.3,50.0,0.59
19,52,37,98.7,50.0,1.95
23,9,40,64.5,50.0,1.29
7,69,41,92.1,55.2,1.67
14,83,40,78.6,61.3,1.24
1,93,26,29.9,50.0,0.58
23,35,27,54.7,50.0,1.06
22,41,33,61.5,50.0,1.25
7,91,34,74.9,51.5,1.46
18,39,30,96.7,50.0,1.9
18,17,39,104.5,50.0,2.11
14,86,40,79.1,59.3,1.38
1,39,36,33.0,50.0,0.66
17,24,22,95.3,62.7,1.49
17,44,27,93.5,59.3,1.59
20,44,36,102.5,50.0,2.09
13,4,23,61.8,130.0,0.45
13,42,23,62.5,98.3,0.62
19,49,21,85.7,50.0,1.69
14,87,41,73.5,58.7,1.26
20,42,25,92.3,50.0,1.86
10,68,22,60.3,71.3,0.85
4,69,20,32.3,50.0,0.61
11,56,37,70.5,86.7,0.79
9,70,36,85.5,65.0,1.28
8,52,28,74.6,66.0,1.09
1,86,31,35.4,50.0,0.72
13,3,31,62.0,130.8,0.54
14,9,34,66.1,110.7,0.56
22,8,22,49.0,50.0,1.02
1,30,23,26.0,50.0,0.48
23,22,29,46.9,50.0,0.94
3,53,21,34.4,50.0,0.73
9,11,35,82.0,94.5,0.84
16,78,21,61.2,57.3,1.06
20,3,33,97.9,50.0,1.93
0,25,37,38.3,50.0,0.76
5,12,37,41.4,50.0,0.8
5,77,38,34.5,50.0,0.73
2,36,26,27.6,50.0,0.6
5,30,29,30.3,50.0,0.64
8,85,40,86.1,55.0,1.53
15,65,33,60.8,67.5,0.94
17,10,38,106.2,65.0,1.64
0,58,31,25.7,50.0,0.54
20,22,36,103.6,50.0,2.11
19,71,35,102.2,50.0,2.07
14,14,28,60.4,107.3,0.54
5,69,27,32.9,50.0,0.69
11,84,26,54.0,63.3,0.9
13,3,31,60.4,130.8,0.55
1,96,36,38.3,50.0,0.72
14,30,38,73.4,96.7,0.77
5,67,36,40.8,50.0,0.77
2,51,22,28.9,50.0,0.6
5,100,38,43.2,50.0,0.83
9,61,38,86.5,69.5,1.2
12,31,21,60.1,119.0,0.48
17,51,38,110.7,58.2,1.86
22,20,26,51.8,50.0,1.0
23,96,39,65.2,50.0,1.3
5,67,39,46.1,50.0,0.95
11,80,20,63.4,66.7,0.93
9,78,37,91.0,61.0,1.52
3,10,27,28.0,50.0,0.54
15,74,41,77.7,63.0,1.28
19,60,22,101.8,50.0,2.04
9,68,41,89.4,66.0,1.4
14,33,28,57.7,94.7,0.57
16,16,26,59.6,78.0,0.73
1,25,24,32.6,50.0,0.64
21,15,41,115.2,50.0,2.33
14,70,31,63.0,70.0,0.93
5,92,21,29.6,50.0,0.57
4,25,20,30.1,50.0,0.65
11,55,22,61.7,87.5,0.74
4,92,26,27.3,50.0,0.56
18,99,20,88.2,50.0,1.81
19,34,38,108.2,50.0,2.21
15,51,41,73.5,74.5,0.99
15,100,38,72.7,50.0,1.41
13,88,23,60.1,60.0,0.97
11,95,36,66.7,54.2,1.26
9,98,38,83.5,51.0,1.61
23,42,30,48.4,50.0,0.95
12,52,39,73.3,98.0,0.78
19,23,24,93.3,50.0,1.91
6,67,29,74.7,50.0,1.52
20,87,23,95.3,50.0,1.94
5,81,35,33.6,50.0,0.68
12,38,23,61.4,112.0,0.59
18,75,37,103.7,50.0,2.1
12,62,38,68.2,88.0,0.79
10,77,23,59.5,65.3,0.89
9,49,21,75.0,75.5,1.01
23,18,20,49.2,50.0,0.95
16,73,31,61.4,59.0,1.08
11,39,30,59.7,100.8,0.57
16,27,28,59.5,74.3,0.81
17,16,36,110.7,64.0,1.71
15,13,31,57.5,93.5,0.64
10,6,40,74.4,112.7,0.63
